occ	Longitude	Latitude	Current_bio_2	Current_bio_5	Current_bio_11	Current_bio_14	Future_bio02	Future_bio05	Future_bio11	Future_bio14
0	-116.400558	41.78507424	16.59433365	31.4659996	-1.702999949	11	16.5	35.29999924	0.899999976	10.80000019
0	-116.900558	41.28507424	13.41716671	28.11300087	-2.153166533	14	13.39999962	31.79999924	0.400000006	14.5
0	-149.900558	63.78507424	10.97216702	20.33300018	-17.41483307	21	10	22.20000076	-13.5	23.79999924
0	-115.400558	44.28507424	15.96541691	22.57500076	-7.341166496	23	16	27.20000076	-5.099999905	22.5
0	-119.400558	43.28507424	15.86541653	30.0720005	-0.850666702	11	16	34.59999847	1.5	10
0	-114.900558	37.78507424	17.85516739	34.4640007	1.963500142	9	17.79999924	37.90000153	4.599999905	9.5
0	-130.900558	55.78507424	6.618833542	16.79800034	-2.522333384	110	6.400000095	20	-0.300000012	110.8000031
0	-123.400558	54.28507424	11.42533302	21.29599953	-9.272833824	29	10.80000019	24.29999924	-7.199999809	31.29999924
0	-111.400558	44.28507424	15.5170002	26.13599968	-8.52183342	35	15.19999981	29.89999962	-6.300000191	37.5
0	-131.900558	55.78507424	6.696416855	17.78100014	-0.719333351	152	6.599999905	20.60000038	1.399999976	149.5
0	-117.900558	44.78507424	15.36508369	28.5510006	-2.667000055	17	15.5	33.70000076	-0.200000003	14.80000019
0	-126.900558	57.78507424	10.73624992	15.59500027	-14.91616726	21	10.19999981	19	-12.60000038	21.79999924
0	-123.400558	46.28507424	10.59249973	22.88899994	4.732333183	38	10.69999981	26.39999962	6.400000095	32.29999924
0	-115.400558	53.28507424	13.40616703	21.22200012	-10.87716675	18	12.89999962	24.79999924	-8.699999809	20
0	-118.900558	34.78507424	14.50475025	31.15999985	6.297333241	1	14.60000038	33.79999924	8.199999809	1
0	-123.400558	39.28507424	14.74658298	27.73399925	7.593666553	2	14.80000019	30.10000038	9.199999809	2.299999952
0	-118.900558	38.28507424	19.40691757	27.28800011	-2.525000095	13	19.39999962	30.5	-0.100000001	13.30000019
0	-121.400558	41.78507424	16.35158348	30.64100075	0.452166706	8	16.39999962	34.29999924	2.5	8
0	-130.900558	58.28507424	11.01974964	18.27899933	-12.12366676	16	10.5	22	-9.800000191	17
0	-111.900558	42.28507424	15.27141666	29.8010006	-5.41449976	27	15	33.79999924	-3.099999905	29.29999924
0	-142.400558	62.28507424	10.19524956	13.07900047	-19.10366631	20	9.5	15.5	-16.39999962	22.5
0	-119.400558	46.78507424	13.60174942	32.5909996	0.436833382	5	13.80000019	37.70000076	2.700000048	4
0	-121.900558	37.78507424	13.68616676	30.41600037	8.949832916	1	13.80000019	32.90000153	10.69999981	1
0	-130.900558	57.28507424	9.451083183	15.05300045	-9.142666817	41	9	18.79999924	-6.800000191	44
0	-135.400558	61.28507424	12.27616692	19.08399963	-16.85516739	4	11.69999981	22.20000076	-14.30000019	3.5
0	-115.900558	48.28507424	12.68066692	27.13899994	-3.01816678	31	12.69999981	32.29999924	-0.899999976	28
0	-154.400558	60.28507424	10.14383316	18.50799942	-10.72383308	21	9.199999809	20.89999962	-6.5	23.5
0	-119.400558	51.28507424	9.886333466	20.77899933	-6.68900013	58	9.600000381	25.10000038	-4.699999809	61
0	-149.400558	62.28507424	8.924416542	16.9090004	-10.61533356	25	8	19	-7	28
0	-111.400558	54.28507424	12.15374947	22.69099998	-14.24349976	14	11.60000038	25.79999924	-11.60000038	15
0	-116.400558	35.78507424	16.36166573	41.07099915	10.32600021	2	16.39999962	44.29999924	12.60000038	1.799999952
0	-113.400558	39.28507424	14.10941696	31.43300056	-0.837333441	17	14.10000038	35.20000076	1.799999952	17.29999924
0	-115.400558	48.28507424	13.52158356	26.64699936	-4.303499699	33	13.5	31.70000076	-2.200000048	30.29999924
0	-118.400558	39.28507424	18.36066628	33.90399933	1.38500011	8	18.29999924	37.40000153	3.900000095	7.800000191
0	-117.400558	39.28507424	16.00183296	29.63599968	-0.875833273	15	16	33.20000076	1.700000048	15.5
0	-111.900558	45.78507424	14.49808311	27.81900024	-3.639833212	8	14.19999981	31.60000038	-1.399999976	9.5
0	-115.400558	49.78507424	10.9434166	19.43600082	-9.640999794	51	10.80000019	24.10000038	-7.599999905	51
0	-119.900558	42.78507424	16.25833321	29.84600067	-0.711666584	13	16.29999924	34.09999847	1.600000024	12.80000019
0	-121.900558	52.78507424	11.48858356	21.52199936	-7.042999744	38	11	25.10000038	-4.900000095	39.79999924
0	-118.900558	51.78507424	8.687832832	16.78800011	-9.599833488	73	8.399999619	21	-7.699999809	78.5
0	-141.400558	60.28507424	8.311750412	9.671999931	-11.57849979	110	7.800000191	11.10000038	-9.5	115.8000031
0	-129.900558	53.78507424	6.347064495	17.33409119	0.738825798	104	6.199999809	20.5	2.799999952	94.5
0	-137.900558	60.78507424	10.44458294	13.10400009	-15.88949966	23	9.600000381	14.39999962	-13.39999962	24.5
0	-117.400558	53.28507424	13.60025024	20.07600021	-8.60616684	20	13.19999981	23.70000076	-6.5	21
0	-107.900558	38.78507424	16.51066589	34.13199997	-0.785833359	15	16.29999924	37.40000153	1.600000024	15.30000019
0	-122.400558	50.78507424	10.21033287	20.07600021	-5.962333202	34	10	24.29999924	-3.900000095	35
0	-118.400558	50.78507424	8.627249718	19.67900085	-7.409666538	85	8.5	24.29999924	-5.400000095	80.5
0	-118.400558	49.28507424	11.16574955	24.70199966	-4.723333359	39	11.30000019	30	-2.599999905	36.79999924
0	-125.900558	51.78507424	11.00625038	13.63700008	-8.354332924	58	11	17.5	-6.199999809	50.29999924
0	-146.400558	61.78507424	10.89183331	15.96800041	-16.49300003	12	10.10000038	18.10000038	-13.5	12.80000019
0	-150.400558	61.78507424	10.90441704	20.14500046	-11.26850033	30	10	22.39999962	-7.599999905	33
0	-129.400558	53.78507424	6.811333656	17.58799934	-1.147666693	106	6.699999809	20.89999962	1	97.30000305
0	-119.400558	45.78507424	13.10991669	31.4090004	2.116166592	6	13.39999962	36.5	4.400000095	5
0	-117.900558	38.28507424	17.19241714	31.99699974	0.574499905	9	17.20000076	35.29999924	3.099999905	9
0	-117.900558	38.78507424	17.02933311	30.92300034	0.249333382	11	17	34.29999924	2.799999952	11.30000019
0	-147.400558	64.78507424	12.21566677	22.54400063	-21.39983368	9	11.39999962	24.5	-17.60000038	9.5
0	-110.400558	39.28507424	17.36183357	34.9280014	-2.355000019	11	17.20000076	38.5	0.200000003	10.80000019
0	-132.900558	56.28507424	5.923453808	16.97113419	-0.356013745	152	5.800000191	19.79999924	1.799999952	151.8000031
0	-133.900558	58.28507424	7.305250168	15.03299999	-5.77699995	105	7	18	-3.5	113
0	-116.400558	44.28507424	16.38483429	31.57600021	-2.9375	14	16.39999962	36.29999924	-0.600000024	12.5
0	-115.900558	51.78507424	12.66033363	15.49300003	-12.20699978	48	12.30000019	19.39999962	-10.19999981	53
0	-115.400558	43.28507424	15.49208355	28.4279995	-4.907999992	14	15.39999962	32.70000076	-2.5	14.5
0	-132.900558	59.28507424	9.459667206	16.30400085	-13.26516628	23	8.899999619	19.79999924	-10.80000019	25
0	-109.900558	45.78507424	14.94916725	29.86400032	-2.098666668	12	14.69999981	33.79999924	0.100000001	13.30000019
0	-114.900558	33.78507424	14.86366653	41.9980011	13.42199993	1	14.89999962	45	15.5	1
0	-123.400558	45.28507424	10.4899168	23.22800064	3.773166656	27	10.60000038	26.60000038	5.400000095	24
0	-115.400558	33.78507424	15.72616673	42.88700104	13.58383369	1	15.69999981	45.79999924	15.69999981	1
0	-122.400558	46.28507424	10.5425005	22.73500061	2.182500124	42	10.69999981	26.79999924	4	35.5
0	-114.400558	32.78507424	15.08191681	41.76300049	14.524333	1	15.10000038	44.5	16.60000038	1
0	-119.400558	53.28507424	9.647749901	15.94699955	-9.536166191	42	9.199999809	19.5	-7.5	46
0	-110.900558	45.28507424	14.07116604	26.5909996	-4.803999901	27	13.80000019	30.39999962	-2.599999905	29.29999924
0	-131.400558	58.78507424	11.06741714	18.44300079	-13.22599983	17	10.5	22	-10.89999962	18.29999924
0	-119.900558	54.78507424	10.60583305	20.50900078	-7.958166599	22	10	23.29999924	-5.800000191	23.5
0	-127.400558	53.78507424	9.619999886	15.40600014	-7.831500053	68	9.300000191	18.70000076	-5.699999809	69.5
0	-119.900558	44.78507424	14.87883377	29.94300079	0.730166733	13	15.10000038	34.79999924	3	11.80000019
0	-115.400558	29.78507424	16.14683342	33.0379982	14.05016613	0	16.20000076	35	15.89999962	0
0	-112.900558	39.28507424	17.138834	34.96099854	-1.538333297	11	17.10000038	38.79999924	1.100000024	11.5
0	-137.400558	62.28507424	12.4046669	18.4090004	-20.78299904	9	11.69999981	20.79999924	-18.10000038	9.5
0	-115.900558	33.28507424	13.07058239	38.40399933	14.08166695	1	13.10000038	41.20000076	16.10000038	1
0	-116.400558	36.28507424	17.89966583	40.4109993	8.180666924	2	17.89999962	43.70000076	10.5	2
0	-121.900558	40.78507424	16.12791634	30.35899925	3.612499952	7	16.10000038	33.5	5.599999905	6.800000191
0	-124.900558	51.78507424	13.24574947	17.18199921	-8.696499825	31	13.10000038	21.10000038	-6.599999905	32
0	-134.400558	58.78507424	7.391666889	12.49400043	-8.909667015	51	7	15.69999981	-6.599999905	54.79999924
0	-117.400558	38.78507424	14.68308353	24.24200058	-3.483333349	22	14.69999981	27.70000076	-0.899999976	22
0	-113.900558	31.78507424	16.76474953	39.27999878	13.95933342	0	16.70000076	41.79999924	15.89999962	0
0	-145.400558	60.78507424	8.700499535	13.59599972	-9.583499908	72	8.100000381	15.5	-7.099999905	78
0	-125.400558	57.28507424	11.01791668	19.04899979	-13.58666611	13	10.39999962	22.10000038	-11.30000019	14
0	-117.400558	52.28507424	11.2029171	14.09300041	-12.73933315	53	10.80000019	18	-10.80000019	58
0	-124.400558	49.78507424	7.126863956	21.72763062	3.598684072	45	7.099999905	25.70000076	5.599999905	38.29999924
0	-120.400558	50.28507424	12.53458309	26.08499908	-4.936666489	17	12.39999962	30.70000076	-2.799999952	18.5
0	-114.900558	46.28507424	14.9602499	25.10199928	-5.675833702	27	15	30	-3.599999905	25.29999924
0	-146.900558	63.28507424	8.413332939	14.73999977	-15.86433315	8	7.5	16.89999962	-12.69999981	8.5
0	-114.400558	40.28507424	18.14158249	32.20499802	-2.805333138	15	18.10000038	36.20000076	-0.200000003	14.80000019
0	-119.900558	37.28507424	15.67183304	36.05500031	8.023499489	1	15.80000019	39	10.10000038	1
0	-122.400558	45.28507424	10.72208309	26.46199989	4.839333534	27	10.89999962	30.39999962	6.699999809	22.79999924
0	-114.400558	50.78507424	14.28250027	22.03199959	-8.377666473	16	14	26.20000076	-6.300000191	18.29999924
0	-151.400558	61.28507424	9.675666809	19.00600052	-9.382666588	23	8.899999619	21.29999924	-5.599999905	25.5
0	-116.900558	50.28507424	10.13383293	21.37800026	-6.370833397	55	10	26.10000038	-4.300000191	56
0	-113.400558	54.78507424	11.7426672	22.02599907	-13.61583328	17	11.19999981	25	-11.10000038	19
0	-121.400558	49.28507424	9.520750046	21.16200066	-3.070833206	49	9.699999809	26	-0.899999976	41.29999924
0	-116.400558	31.78507424	14.30949974	30.31500053	11.22066689	1	14.30000019	32.5	13	1
0	-112.900558	47.28507424	12.08791637	20.90099907	-7.509166718	30	11.89999962	25.29999924	-5.199999809	33
0	-119.400558	44.28507424	15.16616631	26.91600037	-1.744666696	15	15.30000019	31.70000076	0.600000024	14
0	-116.900558	50.78507424	9.446249962	13.85900021	-11.69833374	74	9.300000191	18.39999962	-9.699999809	78.30000305
0	-118.400558	42.78507424	16.61141586	30.95299911	-0.356500059	8	16.60000038	35.29999924	2.200000048	8.5
0	-124.400558	55.28507424	10.82600021	18.82699966	-11.63216686	27	10.19999981	21.70000076	-9.399999619	28.79999924
0	-117.900558	54.78507424	11.95258331	21.52700043	-9.454166412	24	11.30000019	24.10000038	-7.099999905	26
0	-121.400558	47.28507424	8.037416458	20.98200035	-2.257499933	34	8.300000191	25.79999924	-0.200000003	29
0	-111.400558	44.78507424	13.64308357	20.12299919	-9.438833237	39	13.39999962	24	-7.199999809	41.29999924
0	-127.400558	57.28507424	10.83558369	15.96899986	-13.63883305	21	10.30000019	19.70000076	-11.39999962	22
0	-111.400558	38.28507424	15.50374985	29.81800079	-1.756833434	12	15.5	33.40000153	0.899999976	12.5
0	-131.900558	59.78507424	11.69683361	19.15399933	-16.03466606	15	11	22.79999924	-13.60000038	16.5
0	-115.900558	36.28507424	16.18558311	33.22700119	3.980833292	5	16.20000076	36.5	6.400000095	5.300000191
0	-127.400558	52.28507424	7.339785099	17.35698891	-1.102508903	97	7.199999809	20.89999962	1	86.30000305
0	-127.900558	55.78507424	10.13266659	18.39999962	-7.879333496	33	9.699999809	21.89999962	-5.599999905	35.29999924
0	-109.400558	43.28507424	14.42941666	22.27000046	-6.155499935	15	14.19999981	26.10000038	-4.099999905	15.80000019
0	-116.400558	42.78507424	15.01991653	29.13199997	-1.405166745	12	14.89999962	33.29999924	1.100000024	12
0	-118.900558	55.28507424	11.65766621	21.99500084	-12.92266655	17	11	24.60000038	-10.60000038	18.29999924
0	-127.900558	54.28507424	9.191332817	16.6989994	-6.460666656	66	8.800000191	20	-4.199999809	65.5
0	-125.900558	58.28507424	11.11308384	16.54800034	-14.78083324	23	10.60000038	19.60000038	-12.5	24.5
0	-114.400558	53.78507424	11.74975014	21.79599953	-11.26883316	17	11.19999981	25.20000076	-8.899999619	18.29999924
0	-138.400558	61.28507424	11.36833382	15.20899963	-17.6970005	16	10.60000038	16.89999962	-15.19999981	16.5
0	-119.400558	46.28507424	13.10008335	32.15399933	1.657333374	5	13.39999962	37.29999924	3.900000095	4
0	-115.900558	37.28507424	19.43766594	35.51799774	2.012499809	6	19.39999962	38.79999924	4.5	6
0	-127.400558	58.78507424	11.2755003	17.63299942	-15.73183346	18	10.80000019	20.89999962	-13.39999962	20
0	-119.900558	56.28507424	11.72141647	21.21100044	-13.67083359	19	11.10000038	23.79999924	-11.19999981	20.79999924
0	-123.900558	56.28507424	10.66658306	16.68499947	-12.11266708	26	10	19.5	-9.800000191	29.29999924
0	-124.400558	51.28507424	12.01766682	14.40299988	-9.803999901	46	11.89999962	18.39999962	-7.800000191	48.29999924
0	-118.900558	50.78507424	9.265749931	18.65399933	-7.524000168	75	9.199999809	23.29999924	-5.5	74
0	-123.400558	45.78507424	10.54600048	22.30500031	3.425499916	32	10.69999981	25.70000076	5.099999905	27.79999924
0	-137.400558	60.28507424	11.01025009	16.98500061	-14.39233303	18	10.19999981	18.39999962	-12	19.29999924
0	-111.900558	52.78507424	11.24791622	22.37299919	-11.92866707	11	10.80000019	26.20000076	-9.399999619	12
0	-127.900558	57.78507424	10.8734169	16.16200066	-13.72633362	23	10.30000019	20	-11.39999962	25
0	-121.400558	37.28507424	13.732584	32.70199966	7.879333496	2	13.80000019	35.20000076	9.699999809	2.299999952
0	-110.900558	41.78507424	16.54224968	27.28000069	-8.242666245	15	16.29999924	31.10000038	-5.900000095	16.5
0	-118.900558	46.78507424	13.37125015	31.08399963	0.043666679	7	13.60000038	36.5	2.400000095	6.300000191
0	-146.400558	64.78507424	12.56008339	21.62700081	-19.2159996	8	11.80000019	23.60000038	-15.19999981	8.800000191
0	-113.900558	45.78507424	15.66641617	23.35099983	-6.442833424	18	15.60000038	27.89999962	-4.300000191	20.5
0	-124.900558	58.28507424	10.63941669	14.10000038	-15.22833347	24	10.10000038	17	-12.80000019	26
0	-115.400558	32.28507424	14.09574986	36.30200195	13.9574995	1	14	38.79999924	15.89999962	0.800000012
0	-118.400558	36.28507424	13.51291656	23.83399963	-2.226666689	9	13.60000038	26.60000038	0	9
0	-127.900558	54.78507424	9.405500412	18.21500015	-6.399166584	45	9	21.5	-4.199999809	48
0	-125.400558	57.78507424	10.9333334	17.08699989	-14.32600021	21	10.39999962	20.10000038	-12	23.29999924
0	-120.900558	48.28507424	10.66141701	20.1970005	-6.052999973	41	10.89999962	25.29999924	-3.900000095	34.5
0	-114.900558	44.78507424	16.56775093	26.61499977	-5.563499928	23	16.5	31.20000076	-3.400000095	22
0	-113.400558	47.28507424	12.00316715	21.41300011	-7.124333382	35	11.80000019	26	-4.900000095	35.29999924
0	-122.900558	46.28507424	10.81575012	25.12100029	4.580833435	26	11	28.89999962	6.400000095	22.29999924
0	-119.400558	49.28507424	12.38883305	22.31100082	-6.450166702	32	12.5	27.5	-4.300000191	33.79999924
0	-128.400558	53.28507424	7.307666779	15.66499996	-3.282166719	100	7.099999905	18.89999962	-1.200000048	93.30000305
0	-117.900558	46.78507424	13.78566647	31.29500008	0.664499938	12	14	36.79999924	3.099999905	10.30000019
0	-118.400558	35.78507424	14.55716705	29.46100044	3.602333069	4	14.69999981	32.29999924	5.699999809	4.5
0	-116.400558	49.78507424	10.29458332	19.55500031	-8.611166954	53	10.30000019	24.39999962	-6.5	52.79999924
0	-119.400558	42.78507424	16.26958275	29.93199921	-1.002000093	11	16.39999962	34.29999924	1.399999976	11
0	-121.400558	46.28507424	10.30683327	21.70100021	-2.443833351	21	10.60000038	26.39999962	-0.5	17.29999924
0	-113.900558	38.78507424	15.99883366	30.93600082	-1.021500111	16	16	34.59999847	1.600000024	15.80000019
0	-110.900558	53.28507424	12.20083332	23.32600021	-13.98400021	12	11.80000019	26.89999962	-11.39999962	13
0	-132.400558	59.78507424	10.96908379	19.11000061	-15.28933334	13	10.30000019	22.79999924	-12.89999962	14.30000019
0	-148.400558	62.28507424	8.415082932	14.08100033	-13.01683331	20	7.5	16.29999924	-9.5	22
0	-111.900558	34.78507424	17.01799965	36.86800003	7.079833031	8	17.20000076	40.20000076	9.399999619	8
0	-121.400558	52.28507424	12.05183315	22.73699951	-5.810833454	30	11.60000038	26.5	-3.700000048	31.5
0	-118.900558	48.28507424	12.23724937	26.34399986	-3.761333466	20	12.5	31.70000076	-1.600000024	18.29999924
0	-116.400558	52.28507424	12.93416691	20.01099968	-8.907333374	19	12.60000038	23.89999962	-6.900000095	21.79999924
0	-121.900558	51.78507424	11.27366638	21.55699921	-6.510166645	20	10.89999962	25.5	-4.400000095	20.79999924
0	-134.400558	56.78507424	5.667720318	14.80229855	0.047126412	175	5.599999905	17.39999962	2.099999905	171.5
0	-121.900558	51.28507424	10.74250031	19.57500076	-6.453999996	25	10.39999962	23.70000076	-4.400000095	26.5
0	-120.900558	36.78507424	17.15075111	36.01900101	8.562000275	1	17.29999924	38.5	10.39999962	1
0	-129.400558	56.28507424	9.064916611	19.33699989	-7.144666672	42	8.600000381	23.5	-4.800000191	45.5
0	-116.900558	51.28507424	11.16958332	20.73999977	-9.112833023	45	10.89999962	25	-7.199999809	49.79999924
0	-110.400558	35.78507424	17.65950012	33.21300125	1.024666667	6	17.79999924	36.59999847	3.5	6
0	-119.900558	50.28507424	11.80391693	22.4489994	-6.251666546	33	11.69999981	27.10000038	-4.199999809	34.5
0	-124.900558	51.28507424	10.84749985	21.82699966	-4.010000229	36	10.69999981	25.79999924	-1.899999976	32.29999924
0	-121.400558	52.78507424	10.87633324	19.51000023	-7.24033308	51	10.39999962	23.10000038	-5.099999905	53.5
0	-145.400558	62.28507424	12.56883335	21.17700005	-18.26350021	6	11.80000019	23.5	-15.19999981	7
0	-126.900558	54.28507424	10.7484169	20.48800087	-6.638333321	27	10.19999981	23.79999924	-4.400000095	28.29999924
0	-122.900558	53.78507424	11.42150021	22.20199966	-7.819666862	30	10.80000019	25.5	-5.699999809	32
0	-113.400558	45.28507424	14.94849968	23.38699913	-8.093166351	11	14.80000019	27.70000076	-5.900000095	12
0	-112.400558	54.28507424	12.21783352	21.76900101	-12.96933365	15	11.69999981	24.89999962	-10.39999962	15.5
0	-118.400558	51.78507424	8.768333435	17.96199989	-8.954333305	76	8.5	22.29999924	-7	81.80000305
0	-120.400558	51.28507424	10.74316692	20.26199913	-7.497333527	40	10.39999962	24.5	-5.5	44
0	-144.900558	61.28507424	10.80616665	17.27899933	-14.25166702	36	10.19999981	19.29999924	-11.69999981	38.5
0	-122.400558	48.78507424	8.869417191	22.99600029	3.46483326	45	9.100000381	27.60000038	5.5	36.79999924
0	-115.400558	52.28507424	14.16800022	20.46899986	-8.916166306	19	13.80000019	24.29999924	-6.900000095	21.5
0	-122.400558	44.28507424	11.92500019	24.90299988	2.714999914	26	12.10000038	28.79999924	4.599999905	23.29999924
0	-149.400558	60.28507424	6.911583424	16.08500099	-4.750666618	49	6.300000191	19	-1.700000048	56
0	-117.400558	45.28507424	14.07316685	20.74600029	-5.752833366	23	14.30000019	26	-3.299999952	21
0	-120.900558	47.78507424	10.83533382	22.66300011	-3.826499939	26	11.10000038	27.70000076	-1.700000048	22
0	-147.900558	64.28507424	11.09449959	21.4090004	-19.20400047	8	10.19999981	23.39999962	-15.39999962	9
0	-131.900558	56.78507424	6.982500076	14.73900032	-5.941833496	101	6.699999809	17.70000076	-3.700000048	108
0	-111.900558	38.28507424	15.09691715	24.39100075	-5.755000114	23	15.10000038	28	-3.099999905	22.29999924
0	-119.400558	38.78507424	18.41016579	32.68899918	1.134833217	11	18.39999962	36	3.400000095	10.80000019
0	-113.400558	43.28507424	14.83033276	30.41799927	-5.898833275	16	14.60000038	34.29999924	-3.599999905	15.30000019
0	-135.400558	58.78507424	7.198750019	16.72200012	-4.865833282	60	6.800000191	19.60000038	-2.599999905	64.30000305
0	-111.900558	36.78507424	16.12391663	30.26000023	-0.928499997	11	16.20000076	33.79999924	1.600000024	11
0	-148.900558	60.28507424	6.011833191	11.13399982	-6.073500156	51	5.5	14	-3.299999952	55.5
0	-112.900558	38.28507424	16.36483383	29.75	-1.453500152	18	16.39999962	33.40000153	1.100000024	16.79999924
0	-117.900558	47.28507424	13.07075024	30.2859993	-0.650000036	14	13.30000019	35.79999924	1.700000048	12.80000019
0	-114.900558	44.28507424	16.58966637	24.05599976	-7.829833508	22	16.5	28.5	-5.599999905	22.5
0	-118.400558	52.28507424	9.768500328	17.0340004	-10.01000023	58	9.5	21.10000038	-8.100000381	62.29999924
0	-115.900558	54.28507424	12.37125015	21.24900055	-11.60716629	19	11.80000019	24.29999924	-9.300000191	20.5
0	-126.400558	49.78507424	8.247766495	20.55257797	2.852749109	73	8.300000191	23.79999924	4.599999905	60.5
0	-148.900558	60.78507424	7.273166656	15.27999973	-6.310667038	40	6.599999905	18	-3.200000048	44.29999924
0	-134.900558	58.78507424	7.430500031	15.92000008	-5.635499954	56	7	19	-3.400000095	60
0	-116.900558	46.78507424	12.35274982	27.18899918	-1.601666689	25	12.5	32.5	0.699999988	22.29999924
0	-141.400558	60.78507424	8.789250374	9.394000053	-15.73750019	50	8.199999809	11.10000038	-13.5	53.79999924
0	-122.900558	39.78507424	14.40974998	27.03800011	3.748333454	5	14.39999962	29.70000076	5.599999905	5
0	-129.400558	59.28507424	10.49341679	17.16799927	-15.27683353	21	9.899999619	20.79999924	-12.89999962	22.5
0	-114.900558	40.28507424	16.1202507	28.37700081	-2.919333458	21	16.10000038	32.29999924	-0.300000012	21.29999924
0	-118.900558	53.28507424	9.840916634	14.46500015	-10.83750057	43	9.399999619	18.10000038	-8.699999809	47.29999924
0	-128.900558	58.78507424	10.493083	15.52799988	-15.63633347	19	9.899999619	19.29999924	-13.30000019	19.79999924
0	-120.400558	45.78507424	12.88624954	30.29299927	1.441333413	6	13.10000038	35.29999924	3.599999905	5.300000191
0	-112.400558	53.78507424	12.24125004	22.27799988	-12.81999969	12	11.69999981	25.79999924	-10.30000019	13
0	-117.900558	47.78507424	12.15758324	28.84600067	-2.038500071	18	12.39999962	34.29999924	0.300000012	15.80000019
0	-118.400558	51.28507424	8.426083565	19.4279995	-7.413166523	81	8.199999809	23.89999962	-5.5	85.5
0	-151.900558	63.28507424	11.69108391	20.82500076	-19.35516739	17	10.69999981	22.70000076	-15.19999981	18
0	-137.900558	61.28507424	11.37641621	15.11200047	-17.63416672	12	10.60000038	16.70000076	-15	13.30000019
0	-120.900558	37.78507424	14.80150032	33.94599915	8.275166512	1	14.89999962	36.79999924	10.19999981	1
0	-116.400558	33.78507424	17.67966652	41.81800079	14.01783371	1	17.70000076	44.70000076	16	1
0	-115.900558	40.78507424	16.80466652	31.8220005	-2.165166855	10	16.79999924	35.90000153	0.400000006	9.5
0	-121.900558	42.28507424	15.0583334	28.1060009	-0.639833331	8	15.19999981	31.79999924	1.299999952	8.300000191
0	-115.400558	37.28507424	17.20741653	33.57400131	2.512500048	7	17.20000076	37	5.099999905	7.300000191
0	-120.900558	45.28507424	13.54891682	29.30800056	1.082666755	9	13.80000019	34.09999847	3.099999905	7.800000191
0	-140.400558	61.28507424	9.764583588	8.463999748	-19.33966637	27	9.199999809	10.39999962	-16.89999962	29.29999924
0	-127.900558	52.28507424	5.914236069	17.72604179	1.893055558	128	5.800000191	21.10000038	3.900000095	114
0	-115.400558	50.78507424	11.53866673	16.56800079	-11.73083305	46	11.30000019	20.79999924	-9.699999809	50.5
0	-123.400558	55.78507424	10.22366714	17.14100075	-11.46350002	32	9.600000381	19.79999924	-9.199999809	34.79999924
0	-113.900558	37.78507424	18.53325081	32.97800064	-0.578666747	10	18.60000038	36.5	2	10
0	-121.900558	44.78507424	11.2298336	22.60899925	-0.577500045	26	11.39999962	26.79999924	1.399999976	23
0	-115.900558	40.28507424	16.41474915	31.78999901	-1.724166632	14	16.39999962	35.70000076	0.899999976	13.80000019
0	-119.900558	53.78507424	9.7134161	16.07999992	-9.03133297	45	9.100000381	19.39999962	-6.900000095	48.79999924
0	-148.400558	64.78507424	11.30183315	22.35400009	-19.99900055	6	10.5	24.29999924	-16.10000038	6
0	-113.900558	43.28507424	15.77366638	30.64599991	-5.560666561	12	15.5	34.90000153	-3.299999952	12.80000019
0	-114.900558	40.78507424	17.20141602	30.68000031	-3.102499962	13	17.10000038	34.70000076	-0.5	13.30000019
0	-119.900558	47.28507424	12.61149979	30.29999924	-1.292666674	6	12.89999962	35.40000153	0.899999976	5.300000191
0	-120.400558	52.28507424	9.175583839	18.38100052	-7.664333344	55	8.699999809	22.20000076	-5.599999905	58.5
0	-135.400558	59.78507424	9.278749466	14.93799973	-12.4873333	23	8.699999809	18.20000076	-10.10000038	25
0	-126.400558	54.78507424	10.75541687	19.69499969	-8.911167145	22	10.19999981	22.89999962	-6.699999809	22.79999924
0	-127.900558	50.78507424	6.196750164	17.31900024	2.473166704	89	6.199999809	20.39999962	4.300000191	76.30000305
0	-134.900558	59.78507424	10.07658386	17.19000053	-12.91966629	20	9.5	20.79999924	-10.5	21.29999924
0	-111.900558	53.28507424	11.5969162	22.60499954	-12.99199963	12	11.10000038	26.29999924	-10.39999962	13
0	-111.400558	40.28507424	14.71150017	25.64599991	-4.737999916	28	14.5	29.39999962	-2.299999952	26.29999924
0	-110.900558	45.78507424	13.23483372	24.74799919	-4.913166523	23	13	28.79999924	-2.700000048	24.79999924
0	-128.400558	57.28507424	10.45374966	15.1960001	-12.78800011	25	9.899999619	19.39999962	-10.5	27
0	-154.400558	59.28507424	8.557999611	17.45999908	-7.671833038	56	7.800000191	19.89999962	-3.900000095	61
0	-124.400558	49.28507424	8.377333641	22.89599991	3.526333332	26	8.5	26.79999924	5.400000095	21.29999924
0	-132.900558	53.78507424	4.271999836	14.92399979	2.401000023	91	4.199999809	17.5	4.099999905	84.5
0	-127.400558	55.78507424	10.21191692	16.29899979	-10.17599964	33	9.699999809	19.5	-7.900000095	35.29999924
0	-112.400558	44.78507424	13.79683304	22.45199966	-8.095999718	18	13.5	26.29999924	-5.900000095	19.29999924
0	-115.400558	38.28507424	17.42724991	32.73400116	0.044999916	14	17.39999962	36.29999924	2.700000048	13
0	-116.400558	38.28507424	17.30108261	31.06200027	-0.864499986	11	17.29999924	34.5	1.700000048	10.80000019
